ID,NAME,ADDRESS,CITY,STATE,ZIP,PHONE,UTILIZATION
16f9903b-caed-48f4-9e7f-a54ebe613b26,CRYSTAL RUN HEALTHCARE - URGENT CARE,155 CRYSTAL RUN ROAD,MIDDLETOWN,NY,10941,845-703-6333,6
0db7de40-2e3f-4fa8-ad01-e688cbe71beb,MIDDLETOWN MEDICAL CENTER WALK IN CLINIC,111 MALTESE DRIVE,MIDDLETOWN,NY,10940,845-342-4774,9
5ce6d2d4-a408-4c9a-a176-81a70a7a3254,EXCEL URGENT CARE OF GOSHEN,1 HATFIELD LANE,GOSHEN,NY,10924,845-360-5530,72
b1b649c8-89f4-4af1-b40f-a5ef91632099,IMMEDIATE CARE EAST WALK IN MEDICAL TREATMENT PROFESSIONAL LIMITED LIABILITY COMPANY,1600 MOSELEY ROAD,VICTOR,NY,14564,585-398-1275,1
e1efdccb-b9a4-463c-93bc-5754adfacf8d,PRIME MERIDIAN PEDIATRICS - ROCKLAND,15 INDIAN ROCK,SUFFERN,NY,10901,845-357-5437,5
dae17f6b-8d70-45eb-892e-541770bd9eb8,UNITED STATES GOVERNMENT ACUTE CARE CLINIC-DOD,11050 MOUNT BELVEDERE BOULEVARD,FORT DRUM,NY,13602,315-772-5236,4
52488496-426c-4a2a-b78f-cbb2607e9cb9,ON-CALL MEDICAL SERVICES,76 NORTH GREENBUSH ROAD,TROY,NY,12180,518-286-3000,50
acee50e1-1c54-4172-a027-6eb05cb40c73,SURYA IMMEDIATE MEDICAL CARE,1182 TROY SCHENECTADY ROAD,LATHAM,NY,12110,518-867-8080,1
c5c6a893-3b15-4699-8684-0851d1480859,MOUNTAIN MEDICAL SERVICES URGENT CARE - SARANAC LAKE,354 BROADWAY,SARANAC LAKE,NY,12983,518-897-1000,8
728605d5-7fb7-4658-aecc-91109d147140,MEDREADY MEDICAL GROUP - URGENT CARE,19472 UNITED STATES HIGHWAY 11,WATERTOWN,NY,13601,315-779-1104,14
0b56b9e5-96f2-46e9-b9cf-44ad69793151,HORNELL SURGICAL GROUP,32 GENESEE STREET,HORNELL,NY,14843,607-324-1000,5
d57e25fb-61b9-4599-b63c-9188fbc2325a,OCCUPATIONAL MEDICINE ASSOCIATES OF NORTHERN NEW YORK,200 MULLIN STREET,WATERTOWN,NY,13601,315-782-9125,2
96e9c61f-5421-46f8-b2b1-f4e4dca46ecf,CAYUGA MEDICAL CENTER CONVENIENT CARE CENTER,10 ARROWOOD DRIVE,ITHACA,NY,14850,607-274-4150,16
57036241-ff6e-4c06-b999-47512dcaac96,HEALTHCARE MEDICAL ASSOCIATION,2 PERLMAN DRIVE,SPRING VALLEY,NY,10977,845-426-5500,41
b9466f85-5d0b-4d7c-9fe6-9d1a796cbe70,GUTHRIE - STEUBEN MEDICAL,123 CONHOCTON STREET,CORNING,NY,14830,607-973-8600,26
c48bde4e-b6da-45d1-8aff-25eb243ed62a,URGICARE OF THE NORTHEAST,79 HAMMOND LANE,PLATTSBURGH,NY,12901,518-563-5900,2
6601d3d2-8b21-4efe-aa5a-fbe9b2478e1a,ONEONTA URGENT CARE,1 ASSOCIATE DRIVE,ONEONTA,NY,13820,607-433-6400,21
1dcf30e7-db87-41f8-a784-433b7a914085,FIRSTCARE WALK-IN MEDICAL CENTER,222 STATE ROUTE 299,HIGHLAND,NY,12528,845-691-3627,4
c911718c-03ee-4b39-b3a6-febf675895f1,ANDERSON MEDICAL DOING BUSINESS AS EMERGENCY ONE,40 HURLEY AVENUE,KINGSTON,NY,12401,845-338-5600,488
54f17529-ce92-4b79-a630-592d2599a183,HUDSON HEADWATERS HEALTH NETWORK,100 BROAD STREET,GLENS FALLS,NY,12801,518-761-0300,11
74b7a321-1e38-42bd-8047-e880c584b7ec,CONVENIENT MEDICAL CARE,319 BAY ROAD,QUEENSBURY,NY,12804,518-792-2181,8
bf8832f9-c487-4769-b599-e5a6e4412f87,WILTON MEDICAL ARTS,3040 STATE ROUTE 50,SARATOGA SPRINGS,NY,12866,518-580-2273,6
f3e0e5a3-f29e-43a2-a36f-3a9a4e8f433e,CLIFTON PARK URGENT CARE CENTER,1 TALLOW WOOD DRIVE,CLIFTON PARK,NY,12065,518-373-4444,8
fbd95a57-9ac9-49da-a136-a1bb8bca11d2,MOHAWK GLEN URGENT CARE,91 PERIMETER ROAD,ROME,NY,13441,315-337-2156,14
7144083e-1305-470f-b88b-22070050b4de,URGENT AND PRIMARY CARE,598 COLUMBIA TURNPIKE,EAST GREENBUSH,NY,12061,518-479-5240,12
55ff4e64-28af-4fc4-bc0d-2ff84a0476c6,SLOCUM DICKSON MEDICAL GROUP - URGENT CARE,1729 BURRSTONE ROAD,NEW HARTFORD,NY,13413,315-798-1432,4
dc45594e-97e8-4cbe-b0d7-b32e03f8e44f,GUTHRIE MEDICAL GROUP,130 CENTER WAY,CORNING,NY,14830,607-936-9971,2
7de72c07-a20c-48be-a186-c3f6f299c194,BASSET HEALTH CARE - HERKIMER,321 EAST ALBANY STREET,HERKIMER,NY,13350,315-867-2700,50
ff2c7ca4-b212-456b-9359-931a928ab49b,STAT MD PROFESSIONAL LIMITED LIABILITIES COMPANY,2029 JERICHO TURNPIKE,NEW HYDE PARK,NY,11040,516-352-7828,7
9bc74cb4-9d61-4fb8-a499-615693e0c876,RYE WALK IN MEDICAL CENTER,150 PURCHASE STREET,RYE,NY,10580,914-967-3266,15
9e3f6fcd-8d2b-448a-9bf9-397ca671988b,NASSAU IMMEDIATE MEDICAL CARE,465 WILLIS AVENUE,WILLISTON PARK,NY,11596,516-294-3535,461
4c4f5ce6-1b7a-441a-a2f9-f36c932a84d4,PEDIATRIC IMMEDIATE CARE,150 SUNRISE HIGHWAY,LINDENHURST,NY,11757,631-956-3516,3
3a2f7b9c-3b13-4d8b-8fdd-a41a59ac4b77,WESTCHESTER MEDICAL GROUP URGENT CARE,210 WESTCHESTER AVENUE,WHITE PLAINS,NY,10604,914-681-3100,47
3947ceba-c78a-47b2-9497-cfac6bc85af1,THROGS NECK URGENT MEDICAL CARE PRIMARY CARE,3594 EAST TREMONT AVENUE,BRONX,NY,10465,718-597-5800,58
61f8a17f-66c6-460b-b0d0-968fd78b1f16,HEMPSTEAD MAINE MEDICAL CENTER,2 MAIN STREET,HEMPSTEAD,NY,11550,516-489-6600,12
67359073-7a5c-4d86-b3c9-347470a6b512,FIRST MED IMMEDIATE MEDICAL SERVICES OF QUEENS,210-21 NORTHERN BOULEVARD,BAYSIDE,NY,11361,718-224-8855,24
6f67ba49-5f92-443f-bdb5-8dbb22f6c1c2,ERDOX,365 BROADWAY,AMITYVILLE,NY,11701,631-841-4102,4
344db28e-c2ef-41e9-ab10-25ce798f3c0f,FIRST CARE IMMEDIATE MEDICAL CARE,2360 GRAND AVENUE,BALDWIN,NY,11510,516-546-2266,36
